ProductTitle,ProductPrice,ProductImageLink,ProductLink
2-pack cotton beanies,599,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0930385019.html https://www2.hm.com/en_in/productpage.0930385019.html
Waffled cotton romper suit,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1266882001.html https://www2.hm.com/en_in/productpage.1266882001.html
Frill-trimmed bodysuit dress,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1289836001.html https://www2.hm.com/en_in/productpage.1289836001.html
5-pack wrapover bodysuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0814306038.html https://www2.hm.com/en_in/productpage.0814306038.html
4-pack ribbed cotton trousers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1246459007.html https://www2.hm.com/en_in/productpage.1246459007.html
2-piece cotton jersey set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1221967004.html https://www2.hm.com/en_in/productpage.1221967004.html
6-piece bodysuit and trousers set,2299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1022957007.html https://www2.hm.com/en_in/productpage.1022957007.html
2-piece cardigan and joggers set,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1277715002.html https://www2.hm.com/en_in/productpage.1277715002.html
Cotton dungaree shorts,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1060876020.html https://www2.hm.com/en_in/productpage.1060876020.html
Cotton muslin romper suit,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1277991001.html https://www2.hm.com/en_in/productpage.1277991001.html
2-piece fine-knit set,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1270087008.html https://www2.hm.com/en_in/productpage.1270087008.html
Cotton-knit romper suit,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1099006016.html https://www2.hm.com/en_in/productpage.1099006016.html
Cotton dungaree shorts,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1060876019.html https://www2.hm.com/en_in/productpage.1060876019.html
2-piece cotton set,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1160705011.html https://www2.hm.com/en_in/productpage.1160705011.html
2-piece dungarees and bodysuit set,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1280296003.html https://www2.hm.com/en_in/productpage.1280296003.html
2-piece print-motif set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1230576003.html https://www2.hm.com/en_in/productpage.1230576003.html
Cotton muslin romper suit,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1277108002.html https://www2.hm.com/en_in/productpage.1277108002.html
6-piece bodysuit and trousers set,2299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1022957028.html https://www2.hm.com/en_in/productpage.1022957028.html
3-piece cotton set,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1210701002.html https://www2.hm.com/en_in/productpage.1210701002.html
Embroidery-detail mesh dress,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1286098001.html https://www2.hm.com/en_in/productpage.1286098001.html
2-piece cotton set,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1276963001.html https://www2.hm.com/en_in/productpage.1276963001.html
2-piece cotton set,1499,https://image.hm.com/assets/hm/ce/24/ce24f673289db7d3970eb0eb50045757e268b3ec.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1062125010.html https://www2.hm.com/en_in/productpage.1062125010.html
2-piece dungarees and bodysuit set,1999,https://image.hm.com/assets/hm/43/31/433103e132c44dde053605112f7326fe1557fac5.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1280296001.html https://www2.hm.com/en_in/productpage.1280296001.html
2-piece cardigan and joggers set,1499,https://image.hm.com/assets/hm/7c/07/7c07add2b1b3888e03c1d03aaed0ecc688867fa1.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1277715001.html https://www2.hm.com/en_in/productpage.1277715001.html
3-pack cotton joggers,1499,https://image.hm.com/assets/hm/d8/22/d822dc876c6aee562e9d1f15da017ab7d9b1a5e2.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1088055018.html https://www2.hm.com/en_in/productpage.1088055018.html
Patterned sleepsuit,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1238371009.html https://www2.hm.com/en_in/productpage.1238371009.html
Cotton sweatshirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0579010089.html https://www2.hm.com/en_in/productpage.0579010089.html
Ribbed cotton set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0867135139.html https://www2.hm.com/en_in/productpage.0867135139.html
2-piece fleece set,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1235079002.html https://www2.hm.com/en_in/productpage.1235079002.html
2-pack ribbed ear-detail beanies,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1164281003.html https://www2.hm.com/en_in/productpage.1164281003.html
2-pack patterned cotton pyjamas,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1099843026.html https://www2.hm.com/en_in/productpage.1099843026.html
2-pack joggers,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0594177045.html https://www2.hm.com/en_in/productpage.0594177045.html
2-piece sweatshirt and leggings set,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1170051024.html https://www2.hm.com/en_in/productpage.1170051024.html
5-pack anti-slip socks,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1039177037.html https://www2.hm.com/en_in/productpage.1039177037.html
3-pack cotton jersey joggers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1225008010.html https://www2.hm.com/en_in/productpage.1225008010.html
Knitted chin-tie beanie,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1241086001.html https://www2.hm.com/en_in/productpage.1241086001.html
2-piece hoodie and joggers set,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1246898006.html https://www2.hm.com/en_in/productpage.1246898006.html
3-pack cotton sweatshirts,1899,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1088057017.html https://www2.hm.com/en_in/productpage.1088057017.html
5-pack wrapover bodysuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0814306063.html https://www2.hm.com/en_in/productpage.0814306063.html
2-pack cotton jersey scratch mittens,299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0737169001.html https://www2.hm.com/en_in/productpage.0737169001.html
2-piece cotton set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1195525014.html https://www2.hm.com/en_in/productpage.1195525014.html
2-pack cargo joggers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1265981006.html https://www2.hm.com/en_in/productpage.1265981006.html
2-pack joggers,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0594177055.html https://www2.hm.com/en_in/productpage.0594177055.html
2-piece cotton set,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1289635002.html https://www2.hm.com/en_in/productpage.1289635002.html
5-pack anti-slip socks,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1039177035.html https://www2.hm.com/en_in/productpage.1039177035.html
2-piece sweatshirt set,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1262197004.html https://www2.hm.com/en_in/productpage.1262197004.html
5-pack wrapover bodysuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0814306064.html https://www2.hm.com/en_in/productpage.0814306064.html
2-piece printed cotton set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1290234001.html https://www2.hm.com/en_in/productpage.1290234001.html
2-pack cargo joggers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1265981005.html https://www2.hm.com/en_in/productpage.1265981005.html
2-pack collared bodysuits,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1307620002.html https://www2.hm.com/en_in/productpage.1307620002.html
5-pack cotton T-shirts,1899,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296006002.html https://www2.hm.com/en_in/productpage.1296006002.html
4-pack cotton jersey leggings,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1173748007.html https://www2.hm.com/en_in/productpage.1173748007.html
Hooded fleece all-in-one suit,1499,https://image.hm.com/assets/hm/c9/4f/c94f3d6dae0ada3069efdcf7fb592b454c4d11bc.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1131072010.html https://www2.hm.com/en_in/productpage.1131072010.html
Knitted cardigan,799,https://image.hm.com/assets/hm/c2/f2/c2f23de3b15c47536838f9ad5f53d8234ee78225.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1166949028.html https://www2.hm.com/en_in/productpage.1166949028.html
5-pack cotton bodysuits,1499,https://image.hm.com/assets/hm/17/39/1739e7fbffa15b813431daebfb01093293b16898.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1088019007.html https://www2.hm.com/en_in/productpage.1088019007.html
4-pack cotton jersey leggings,1499,https://image.hm.com/assets/hm/d4/6d/d46d763e4de0688252a8eefe96e0d5a40729fa1e.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1173748016.html https://www2.hm.com/en_in/productpage.1173748016.html
4-pack cotton jersey leggings,1499,https://image.hm.com/assets/hm/f1/8b/f18b0484d58e19ee77a1fb62a23b7fd09cd28da1.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1173748017.html https://www2.hm.com/en_in/productpage.1173748017.html
2-pack ribbed ear-detail beanies,799,https://image.hm.com/assets/hm/29/e7/29e7f2ff63869090b23b1d74d961eba3c2b21d45.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1164281006.html https://www2.hm.com/en_in/productpage.1164281006.html
3-pack sleeveless bodysuits,999,https://image.hm.com/assets/hm/94/6a/946adde5ae5ccee7eb6bc6d7d5eda07071c7cd2f.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1145130001.html https://www2.hm.com/en_in/productpage.1145130001.html
Patterned sleepsuit,799,https://image.hm.com/assets/hm/5d/ee/5dee2d86db632976a2fa04a21bc38b2e31c1883a.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1238371007.html https://www2.hm.com/en_in/productpage.1238371007.html
2-piece cotton set,1499,https://image.hm.com/assets/hm/7d/3c/7d3c32b215b84669fd991b2d63df416a076a81bd.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1167835025.html https://www2.hm.com/en_in/productpage.1167835025.html
3-pack ribbed triangular scarves,799,https://image.hm.com/assets/hm/08/a5/08a510febc5bceadcf1108c48f1965b8aea19992.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1176690003.html https://www2.hm.com/en_in/productpage.1176690003.html
Hooded fluffy pramsuit,2299,https://image.hm.com/assets/hm/7c/1b/7c1b789da66070660e39ea56ecfb6f583da04696.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1294278001.html https://www2.hm.com/en_in/productpage.1294278001.html
Loose-fit pima cotton T-shirt,799,https://image.hm.com/assets/hm/52/01/5201b18569805a0f86e402255c63609c45664eac.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1256442005.html https://www2.hm.com/en_in/productpage.1256442005.html
Ribbed cotton set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0867135137.html https://www2.hm.com/en_in/productpage.0867135137.html
3-pack socks,399,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1248021001.html https://www2.hm.com/en_in/productpage.1248021001.html
Loose-fit pima cotton T-shirt,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1256442001.html https://www2.hm.com/en_in/productpage.1256442001.html
Cotton jersey T-shirt,399,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1228395005.html https://www2.hm.com/en_in/productpage.1228395005.html
2-pack tights,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0493103066.html https://www2.hm.com/en_in/productpage.0493103066.html
7-pack socks,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1174807009.html https://www2.hm.com/en_in/productpage.1174807009.html
2-pack tights,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0493103070.html https://www2.hm.com/en_in/productpage.0493103070.html
Collared romper suit,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1151950007.html https://www2.hm.com/en_in/productpage.1151950007.html
Sweatshirt dungarees,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1192599009.html https://www2.hm.com/en_in/productpage.1192599009.html
5-pack long-sleeved bodysuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0880118069.html https://www2.hm.com/en_in/productpage.0880118069.html
2-pack cotton sweatshirts,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0764758052.html https://www2.hm.com/en_in/productpage.0764758052.html
2-pack cotton sweatshirts,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0764758033.html https://www2.hm.com/en_in/productpage.0764758033.html
2-pack leggings,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0795311036.html https://www2.hm.com/en_in/productpage.0795311036.html
5-pack anti-slip socks,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1039177026.html https://www2.hm.com/en_in/productpage.1039177026.html
Ribbed cotton set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0867135136.html https://www2.hm.com/en_in/productpage.0867135136.html
2-pack cotton jersey sleepsuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1224625010.html https://www2.hm.com/en_in/productpage.1224625010.html
Embroidery-detail seersucker romper suit,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1283484001.html https://www2.hm.com/en_in/productpage.1283484001.html
2-piece printed cotton set,1899,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292335001.html https://www2.hm.com/en_in/productpage.1292335001.html
2-pack cotton Henley tops,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1238376010.html https://www2.hm.com/en_in/productpage.1238376010.html
3-pack socks,399,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1248021011.html https://www2.hm.com/en_in/productpage.1248021011.html
3-pack ribbed bodysuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0993598047.html https://www2.hm.com/en_in/productpage.0993598047.html
2-piece cotton knit set,2299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1232231014.html https://www2.hm.com/en_in/productpage.1232231014.html
2-pack joggers,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0594177066.html https://www2.hm.com/en_in/productpage.0594177066.html
Cotton bucket hat,399,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1202112008.html https://www2.hm.com/en_in/productpage.1202112008.html
2-piece cotton jersey set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1239679008.html https://www2.hm.com/en_in/productpage.1239679008.html
2-piece cotton set,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1167835006.html https://www2.hm.com/en_in/productpage.1167835006.html
2-piece fine-knit set,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1270087011.html https://www2.hm.com/en_in/productpage.1270087011.html
5-pack knitted socks,499,https://image.hm.com/assets/hm/1d/e5/1de5dbc657aca96523a9ccaa6ae5a0325b8178bf.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1075329046.html https://www2.hm.com/en_in/productpage.1075329046.html
2-piece cotton jersey set,999,https://image.hm.com/assets/hm/e0/62/e062fb6efbb68190c3fbd6369654929639d37a9a.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1239679008.html https://www2.hm.com/en_in/productpage.1239679008.html
